# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-90.0,-90.0,Infinity,0.0,0.0,0.0
 0.06412563741847296,0.006168146061488189,0.09618845612770943,1.4999999999999998,-90.0,-90.0,Infinity,0.0,0.0,0.0
 0.09072261815697386,0.012345890167884122,0.2322723833631702,5.116517869957708,-90.0,-90.0,Infinity,0.0,0.0,0.0
 0.11115443865263577,0.018532963848273853,0.3028155852144145,3.4526146050579305,-90.0,-90.0,Infinity,0.0,0.0,0.0
 0.1283980753535466,0.024729098631742552,0.35932877100927374,3.2773356789565242,-90.0,-90.0,Infinity,0.0,0.0,0.0
 0.14360600277002258,0.030934026047375607,0.408006117185354,3.2007876446953696,-90.0,-90.0,Infinity,0.0,0.0,0.0
 0.15736894573847499,0.03714747762425863,0.4514624227627461,3.1574864240157954,-90.0,-90.0,Infinity,0.0,0.0,0.0
 0.17003761327321518,0.04336918489147723,0.49110983851753565,3.129564782252581,-90.0,-90.0,Infinity,0.0,0.0,0.0
 0.18184036841529727,0.04959887937811658,0.5278169725327694,3.1100479145209414,-90.0,-90.0,Infinity,0.0,0.0,0.0
 0.19293572783574373,0.055836292613262284,0.5621641443765618,3.095633998164827,-90.0,-90.0,Infinity,0.0,0.0,0.0
 0.20343902628879493,0.062081156125999515,0.5945621311868085,3.0845535766752437,-90.0,-90.0,Infinity,0.0,0.0,0.0
 0.21343726860667026,0.06833320144541388,0.6253144423431973,3.075771738539328,-90.0,-90.0,Infinity,0.0,0.0,0.0
 0.2229979971518294,0.074592160100591,0.6546528986377494,3.068642327409968,-90.0,-90.0,Infinity,0.0,0.0,0.0
 0.23217488181773127,0.08085776362061625,0.6827593184543419,3.062740879922598,-90.0,-90.0,Infinity,0.0,0.0,0.0
 0.2410114015761841,0.08712974353457503,0.7097794250908731,3.0577769727368493,-90.0,-90.0,Infinity,0.0,0.0,0.0
 0.24954335811845402,0.09340783137155251,0.7358321395419564,3.05354514196247,-90.0,-90.0,Infinity,0.0,0.0,0.0
 0.25780064476339687,0.09969175866063473,0.7610160043227754,3.0498959117814803,-90.0,-90.0,Infinity,0.0,0.0,0.0
 0.26580852372952807,0.10598125693090665,0.7854137527393886,3.0467179286552564,-90.0,-90.0,Infinity,0.0,0.0,0.0
 0.2735885690977775,0.1122760577114541,0.8090956392409594,3.0439265300710368,-90.0,-90.0,Infinity,0.0,0.0,0.0
 0.28115937654808526,0.11857589253136203,0.8321219184687941,3.0414561959172177,-90.0,-90.0,Infinity,0.0,0.0,0.0
 0.28853710670636046,0.12488049291971648,0.8545447248816666,3.0392554256978324,-90.0,-90.0,Infinity,0.0,0.0,0.0
 0.29573590741921796,0.1311895904056024,0.8764095211883686,3.0372831779674283,-90.0,-90.0,Infinity,0.0,0.0,0.0
 0.30276824637347666,0.13750291651810542,0.8977562306890429,3.0355063428430156,-90.0,-90.0,Infinity,0.0,0.0,0.0
